UNIVERSALUNIQUEID,INSTITUTIONID,INTRADAYTHRESHOLDAMOUNT,HELDDAYS_LESSTHANINTRADAYTHRESHOLD,HELDDAYS_GREATERTHANINTRADAYTHRESHOLD,STARTDATE,TRANSACTIONCODE, ACHSucessfulPaymentThreshold
7503e104-773d-4c60-abf9-9c626f9d3fbe,6969,1000,4,2,20180212111440,0,0
ce1a95a6-ca4d-40b4-a10d-1d3937adc5a9,6969,1000,1,2,20180212111440,0,0
d685bce8-2c0e-4eff-95d4-d08433e33364,6969,1000,3,4,20180212111440,0,0
889f328c-28cf-46fd-8389-ae40e0d4f5b4,6969,1000,2,6,20180212111440,0,0
92368057-6a34-4679-92ce-d1936c4512ec,6969,1000,1,3,20180212111440,0,0
96f9b822-9907-47f5-a95c-ad0ad114ad4f,6969,1000,4,3,20180212111440,0,0
30bae4d0-3783-41ab-8854-00d18bfea6b4,6969,1000,3,1,20180212111440,0,0
9706d8f2-d7a8-4200-bb90-61b18e07ad61,6969,1000,3,2,20180212111440,0,0
c45743d1-28d3-42ba-890b-19f148802888,6969,1000,6,6,20180212111440,0,0
a321d8ea-bd06-430b-9bbb-6cc2429b05f8,6969,1000,5,1,20180212111440,0,0
fbbad666-929c-4be0-ad83-4e1069d451bd,6969,1000,5,4,20180212111440,0,0
6809b758-dd07-441b-9e79-85804a5f2778,6969,1000,4,3,20180212111440,0,0
164121c2-ea9d-45a8-9c71-d4e2492e7c96,6969,1000,0,3,20180212111440,0,0
769e86f6-2114-4f41-ae0d-7ccf99eafc3d,6969,1000,1,5,20180212111440,0,0
3bc25fc8-fe2e-4cd5-913b-b477df8021ea,6969,1000,6,2,20180212111440,0,0
c6ed56e7-1c4d-4d8c-bb05-ea6342bfccc2,6969,1000,0,1,20180212111440,0,0
dc65e46c-3d64-40f4-a37e-07600ce0679b,6969,1000,3,4,20180212111440,0,0
7dd4a69d-c2bc-4362-8473-56bf722d0dd4,6969,1000,2,4,20180212111440,0,0
47494bf1-d7b7-4e12-b48c-5329c3db5072,6969,1000,3,3,20180212111440,0,0
fdb7a737-6ad1-4c62-900e-0860766d3bcf,6969,1000,2,3,20180212111440,0,0
78822202-c979-4992-9673-d0ad201ae760,6969,1000,5,6,20180212111440,0,0
dc5ec360-6c37-4b62-b8ac-2ae12e85d585,6969,1000,3,1,20180212111440,0,0
780ec32b-f4ef-41fa-9519-b9bbe8fef12e,6969,1000,3,0,20180212111440,0,0
bee85cc1-72b5-4837-a775-a3f04cccf17b,6969,1000,3,3,20180212111440,0,0
7bdf03cd-274a-435f-8f7d-4a2c30ac60d5,6969,1000,3,0,20180212111440,0,0
f43d986f-8988-4d6c-b37d-4e7163e21487,6969,1000,3,3,20180212111440,0,0
1ed426db-f2c7-4c3d-b2e8-3df571b32f4b,6969,1000,0,3,20180212111440,0,0
7147c3c5-b1c9-476f-bc21-9b02949f2ad1,6969,1000,5,4,20180212111440,0,0
ac067919-3fee-4b19-b0df-0483c4c3808d,6969,1000,4,5,20180212111440,0,0
56bde13d-b9c3-4dd3-a75f-3f5ecea40de2,6969,1000,3,6,20180212111440,0,0
b3255487-3b0c-4d6b-97af-f23dff654d35,6969,1000,5,3,20180212111440,0,0
49b64f99-c21f-40cd-b545-8c1ee2789d8e,6969,1000,0,6,20180212111440,0,0
2366ffd7-f1aa-4ea2-814a-7fb77735e941,6969,1000,0,6,20180212111440,0,0
c73be09b-afd7-4532-83e3-af012fa1afac,6969,1000,4,4,20180212111440,0,0
415d3ea9-6776-409f-a82d-77c11abae4d1,6969,1000,4,5,20180212111440,0,0
01637cf5-094c-4b42-ab24-29ea5ae5fe95,6969,1000,0,6,20180212111440,0,0
31dfef39-8458-4ec1-960f-93577055fb3f,6969,1000,0,0,20180212111440,0,0
e08f9df6-e75b-4631-bfb9-c0dd54b121b0,6969,1000,2,6,20180212111440,0,0
4ef63485-60f4-489d-8095-58dabf670018,6969,1000,3,2,20180212111440,0,0
519820c8-53d0-43ca-8046-f14168b6e972,6969,1000,2,6,20180212111440,0,0
dc50d793-2766-466a-bf5a-a1114896a342,6969,1000,1,1,20180212111440,0,0
fff74940-2020-4758-8380-a8e391dcb02c,6969,1000,6,1,20180212111440,0,0
cd22a1ca-6978-4d3e-9834-50fbf466dbdb,6969,1000,1,2,20180212111440,0,0
386abb0e-8873-4415-88ad-aecb1e57e29a,6969,1000,6,2,20180212111440,0,0
4306388d-f871-4690-b521-b30eb307dc69,6969,1000,2,2,20180212111440,0,0
242d9033-a0c8-4e51-9acb-5831fda1887b,6969,1000,1,4,20180212111440,0,0
bf964871-a930-4106-a8ef-cfb7ca05e9ce,6969,1000,4,3,20180212111440,0,0
ffcb26b2-5ba2-4a07-adee-913fb6cfce24,6969,1000,5,3,20180212111440,0,0
6664a612-fe3c-44ca-91f2-548bff9f2573,6969,1000,4,3,20180212111440,0,0
0013d1e4-e0a3-4e09-ae75-f99c8e572909,6969,1000,6,0,20180212111440,0,0
9a30ac96-ad62-4124-aa83-ff86af1613f7,6969,1000,0,1,20180212111440,0,0
92e71eb1-592c-49d2-b77a-f9ad4da1c638,6969,1000,6,3,20180212111440,0,0
279e9b38-8a57-440f-bf81-83322cb57304,6969,1000,0,5,20180212111440,0,0
4546ffd8-8ff5-4d66-9ac4-b11ffa8ac1f1,6969,1000,3,6,20180212111440,0,0
4fd1c030-ca7d-4906-8198-1e8807a0b6ff,6969,1000,5,1,20180212111440,0,0
9b92797d-27ab-45e4-ad85-7e56ba2b077a,6969,1000,3,5,20180212111440,0,0
dc9bd5de-04f9-4b45-a629-66f21eb05ce8,6969,1000,2,5,20180212111440,0,0
10baf7f7-9d6a-45b7-90f6-2e0d0c00de51,6969,1000,4,5,20180212111440,0,0
6fcd9198-a885-48eb-b298-d2be623c77e0,6969,1000,1,1,20180212111440,0,0
d41fb37f-5048-4851-9748-8d3d6b6dfa0f,6969,1000,6,6,20180212111440,0,0
8a96719f-c113-41e9-9312-e8d162e9d339,6969,1000,5,6,20180212111440,0,0
9896e002-f8d8-4b94-a464-61620463725b,6969,1000,6,4,20180212111440,0,0
ed175cbb-abe9-4eef-894e-d947091027ce,6969,1000,4,4,20180212111440,0,0
f4900d85-2890-4a38-afb5-33602a843f27,6969,1000,3,2,20180212111440,0,0
65b7b803-5b13-4d98-b1bc-35caeba3eae2,6969,1000,1,0,20180212111440,0,0
03bb8f87-ce91-4759-b35c-ecf34b733e62,6969,1000,3,1,20180212111440,0,0
f89738bd-3d01-4056-89d4-9a97e4333ab6,6969,1000,6,2,20180212111440,0,0
713825fe-ff24-4268-931e-09c88d0816c3,6969,1000,1,3,20180212111440,0,0
a8e2c74f-378a-4730-8f9a-052b14cbc82e,6969,1000,6,5,20180212111440,0,0
8b551d30-f23e-4019-aa13-958238e107c0,6969,1000,5,4,20180212111440,0,0
84a9c511-d402-4b58-9098-3877ceab8f53,6969,1000,3,3,20180212111440,0,0
3b739e2b-a503-4841-8118-10fbe609574c,6969,1000,1,2,20180212111440,0,0
235200b4-6a73-42c9-9d1b-28d8999355d1,6969,1000,1,2,20180212111440,0,0
2d3f0c36-24d9-4e75-bd5f-6e370d0e1eae,6969,1000,3,5,20180212111440,0,0
e7d2599e-2087-40f4-bef0-b692354c176f,6969,1000,2,1,20180212111440,0,0
c8e0ddce-24c2-470c-9a14-2f75b6a966a5,6969,1000,5,2,20180212111440,0,0
e9bc1b9f-121f-4601-968d-da47051e163f,6969,1000,4,6,20180212111440,0,0
fc0375af-e7f8-49d3-9211-2893eff167a5,6969,1000,6,4,20180212111440,0,0
8a86466c-be96-405b-b76a-017bd8dde918,6969,1000,1,6,20180212111440,0,0
7ce8ca33-2636-48f2-9403-70eb8bb96a7f,6969,1000,5,2,20180212111440,0,0
5fff8364-9008-4ea6-b7c1-5b49cfaf0e0b,6969,1000,0,2,20180212111440,0,0
85d80f3d-8cf9-4e3b-9756-e1ca33a04f41,6969,1000,5,6,20180212111440,0,0
f2cc0c89-e027-483b-81db-f2b81ad0cc2e,6969,1000,6,3,20180212111440,0,0
a153e7a7-990f-47ef-a2a3-f8149002e7d8,6969,1000,2,0,20180212111440,0,0
22ef036d-b596-45d8-8b7d-617b0e0c47c9,6969,1000,0,2,20180212111440,0,0
dfef3a9c-6b74-49be-8549-78ba4723db36,6969,1000,6,0,20180212111440,0,0
165a2e0c-c00c-4afd-9878-cf846ae61814,6969,1000,2,0,20180212111440,0,0
b01e1fea-e259-4a32-8b41-00e7322b7d76,6969,1000,4,1,20180212111440,0,0
77015975-545f-4fc1-99bb-9861b555a29f,6969,1000,5,1,20180212111440,0,0
d7c481d7-3bac-4d61-828c-8cd46b514946,6969,1000,3,6,20180212111440,0,0
4c401693-1baf-4fde-9858-1fbbb27fb085,6969,1000,2,3,20180212111440,0,0
e8de9081-f226-4e42-b816-bb6dba6adcba,6969,1000,6,3,20180212111440,0,0
05a4c226-b9f3-44fa-8cd9-3571e24d4a3f,6969,1000,6,5,20180212111440,0,0
de502198-7251-4632-8734-2d4eefcb2c25,6969,1000,3,0,20180212111440,0,0
354bf4a7-54cc-40a8-9091-fdb2050ce2ea,6969,1000,4,3,20180212111440,0,0
977defb9-4c5c-4d1e-a756-d230c885062f,6969,1000,4,6,20180212111440,0,0
f8109d75-1ecd-4792-af25-29d300822d8d,6969,1000,1,6,20180212111440,0,0
95345243-024d-4517-8ee6-b37ca6a63f2a,6969,1000,4,6,20180212111440,0,0
5533f02b-00ea-498f-9810-d1dae6ce2103,6969,1000,3,4,20180212111440,0,0
daf0edfb-4e7e-418f-b03d-60025bf1a76f,6969,1000,5,0,20180212111440,0,0
648d0dc3-df38-4f1a-9a3e-382688caa289,6969,1000,4,2,20180212111440,0,0
5e7a231a-43ba-4e92-9044-e761ae26d88e,6969,1000,2,0,20180212111440,0,0
6bade8ac-360d-47b4-87e7-2c292e2f5069,6969,1000,1,2,20180212111440,0,0
04380833-3f97-4a82-9d90-f2d06043cfc7,6969,1000,3,6,20180212111440,0,0
b97669bb-b4fb-437a-a2f0-14ae1e8db5be,6969,1000,4,1,20180212111440,0,0
e8170bc4-d095-463b-8bd7-0935c49ec5f7,6969,1000,5,3,20180212111440,0,0
a07e6298-05f7-4464-9804-326bfd5c4627,6969,1000,5,5,20180212111440,0,0
1d947683-8904-43aa-b0bb-eb7e7e17e996,6969,1000,3,5,20180212111440,0,0
dd0320ba-73b2-44d1-b747-eb2d77584090,6969,1000,3,0,20180212111440,0,0
d92a2e6f-6d69-4005-a293-17b51eb61395,6969,1000,2,4,20180212111440,0,0
1050ee40-da54-4638-bfd9-ea21dd93eed4,6969,1000,5,1,20180212111440,0,0
912a850a-e6a8-433d-aa90-4eb81d9fe08e,6969,1000,4,3,20180212111440,0,0
a413a49f-1721-48ea-aa61-52f5d39a1d5c,6969,1000,0,4,20180212111440,0,0
1dd19c56-3854-4381-bfa6-9f42971de823,6969,1000,5,1,20180212111440,0,0
c04b7e19-25a0-441a-a4bf-ce740b920c91,6969,1000,0,4,20180212111440,0,0
e77f0088-5bff-4b18-b443-1c7528c9dad4,6969,1000,1,4,20180212111440,0,0
633a42cd-e664-47be-9929-6561e9812c62,6969,1000,1,4,20180212111440,0,0
54f690d1-538f-4386-b96e-168211055cfd,6969,1000,6,4,20180212111440,0,0
682b9905-d813-440a-9e49-9e78eeb79027,6969,1000,5,3,20180212111440,0,0
0d9402f3-a60f-40f2-a5fe-6d441623b5c8,6969,1000,6,1,20180212111440,0,0
f7502817-403f-449b-b0f6-a637b678c58c,6969,1000,3,6,20180212111440,0,0
aae3fa11-c9fe-48bf-b587-a0298946e717,6969,1000,0,2,20180212111440,0,0
b9b91eb2-0788-475a-ae4c-355adf32ff19,6969,1000,1,6,20180212111440,0,0
2b119cee-399f-433d-aaf4-0cede4b83868,6969,1000,4,5,20180212111440,0,0
20c63df6-3663-4c49-87cd-9a2e633566c8,6969,1000,6,5,20180212111440,0,0
4673da4e-0fce-4de9-ab2d-7da7115fe15d,6969,1000,5,4,20180212111440,0,0
82a3a55f-b264-40ef-b689-ecb8e2066405,6969,1000,4,6,20180212111440,0,0
bc7e81bd-a101-41e1-9820-1bfd145472bc,6969,1000,5,0,20180212111440,0,0
b4367dcb-aa1a-46dd-bea8-dfb90bcf7f47,6969,1000,0,5,20180212111440,0,0
114430cb-6df7-4612-853f-8e683c09a281,6969,1000,1,0,20180212111440,0,0
75c9b45e-12fc-4cea-8304-95c6f3eda27f,6969,1000,3,1,20180212111440,0,0
0d49c5d5-ef14-45cb-bd61-ae5b35c3ee56,6969,1000,4,2,20180212111440,0,0
f39f887b-be84-4fe5-ab3b-2caf760ddc0f,6969,1000,1,0,20180212111440,0,0
9387ae05-370b-4d5c-b386-0837112f34b7,6969,1000,4,0,20180212111440,0,0
00e4ea9a-0585-484c-ad9e-cd86be46c2b4,6969,1000,4,3,20180212111440,0,0
721bb404-9f76-4483-ab2c-b97632c84792,6969,1000,3,1,20180212111440,0,0
b9472380-77c7-4794-9e88-3221b7a060db,6969,1000,5,6,20180212111440,0,0
9a55af72-8fc7-492d-9712-b1b1f4cb5b56,6969,1000,0,1,20180212111440,0,0
63472922-fd61-45c4-bbed-7173c8cbaa4a,6969,1000,2,2,20180212111440,0,0
deac98b7-ef58-4f94-969c-b0fa45741535,6969,1000,3,5,20180212111440,0,0
890d55fc-2904-4389-aabb-2fe81b949554,6969,1000,3,6,20180212111440,0,0
1d49babf-54ac-453d-8df5-570ee4c30fd8,6969,1000,0,4,20180212111440,0,0
05c779ab-c3ad-4008-9f9b-d54957fc7940,6969,1000,4,2,20180212111440,0,0
2e939e9f-b418-4ac1-ae19-30aa4084790f,6969,1000,6,1,20180212111440,0,0
74c396ff-2e68-4453-8a68-f38685a2ad47,6969,1000,6,1,20180212111440,0,0
cd198e52-c171-4a14-afc7-8581fa213f84,6969,1000,5,1,20180212111440,0,0
475a6be2-d394-460c-91b8-ca4acc13805d,6969,1000,6,1,20180212111440,0,0
f6b6b862-680a-4dcc-829c-24707231db26,6969,1000,1,3,20180212111440,0,0
47e91bb1-9008-458c-95f8-fc6ac9c12dcc,6969,1000,5,5,20180212111440,0,0
01fa2bef-72d0-4645-8dbf-120659c4c2b1,6969,1000,1,1,20180212111440,0,0
6e60336c-9392-4890-a85f-9b1188fc9c3e,6969,1000,0,1,20180212111440,0,0
778e5f29-1731-4886-8afc-d02cd0bbab6f,6969,1000,1,3,20180212111440,0,0
4ac23c50-a4b4-4d04-bf35-8c64b92aafd2,6969,1000,6,2,20180212111440,0,0
e12e9817-066a-4ee2-952d-b7d028f6c86a,6969,1000,2,4,20180212111440,0,0
8a2b33a4-daf1-41fb-8aed-8af5fede9db3,6969,1000,1,1,20180212111440,0,0
d58b6752-00ec-4970-aa1b-890e725a4bda,6969,1000,6,2,20180212111440,0,0
74874c89-7241-4a90-a508-a2c04d0b5ab0,6969,1000,6,5,20180212111440,0,0
6525e9b3-e42b-4dfe-a7c1-88261a05668c,6969,1000,5,4,20180212111440,0,0
e251ddad-2d56-41b0-a8ae-a84cd29f50e5,6969,1000,3,3,20180212111440,0,0
c0af31cf-24f6-48da-991d-42ddf000cff6,6969,1000,1,2,20180212111440,0,0
7f7ed63d-8c2b-414c-a7ba-fd48920ae141,6969,1000,0,5,20180212111440,0,0
b1eaffef-e79e-495f-a2bd-bd69ebd3c249,6969,1000,0,4,20180212111440,0,0
ac98fa21-28d0-4e2f-900f-70f7f859260a,6969,1000,6,2,20180212111440,0,0
2999767b-4fbb-42c4-b0f6-a938c4dc1b18,6969,1000,1,5,20180212111440,0,0
a3707f25-5064-4181-97f0-920c4a7d5f32,6969,1000,4,6,20180212111440,0,0
b921cc5e-810f-4447-9b9c-fdd25ecf9652,6969,1000,1,1,20180212111440,0,0
067fb7ae-cf8a-4572-8a66-6890748bd4bf,6969,1000,3,5,20180212111440,0,0
fc3adad3-f197-4e56-b914-a8b3d072c971,6969,1000,3,0,20180212111440,0,0
ec4ee52a-6694-4af0-ae5e-eea4847d5270,6969,1000,0,2,20180212111440,0,0
1fd25db5-6100-45c0-9e74-2f4b1b67bfe6,6969,1000,1,2,20180212111440,0,0
dc7f51f7-4779-441f-b3a8-738e670eb220,6969,1000,3,2,20180212111440,0,0
a69c02d6-40af-432c-9151-ce997cf64e79,6969,1000,5,5,20180212111440,0,0
fadbe777-5d64-413a-97ce-cf1aaf37d17f,6969,1000,2,3,20180212111440,0,0
1f1d5b4d-293b-4459-9534-1cf481ca1b05,6969,1000,5,3,20180212111440,0,0
2e3137f2-2356-4f23-92c6-37781ad9a0a4,6969,1000,1,5,20180212111440,0,0
0706cf76-6601-4060-8d43-c66094b2e624,6969,1000,6,5,20180212111440,0,0
b71cb503-042b-433e-aeba-a5096d324f6a,6969,1000,1,0,20180212111440,0,0
1b5e3852-1cb8-4c37-a6c5-d913b7c64040,6969,1000,2,1,20180212111440,0,0
9f16d7fb-a3b5-431a-b35e-c2157eab603e,6969,1000,1,4,20180212111440,0,0
20f50223-0a3e-4fb2-8c9b-6e5ab4f6e361,6969,1000,3,4,20180212111440,0,0
5cc3ee01-4c35-42cb-ab8d-78a21ebf0c61,6969,1000,5,0,20180212111440,0,0
8d6e3829-a57b-4f6f-9cc0-a8bf8d78cad9,6969,1000,2,4,20180212111440,0,0
61a4ee29-a70f-43b7-80c0-65b774e1cc31,6969,1000,6,4,20180212111440,0,0
860b94f8-b6a9-4ca4-a689-0fe701f4d97c,6969,1000,5,3,20180212111440,0,0
08009a1f-c0f8-4a6a-a152-49ca4b072f3d,6969,1000,3,3,20180212111440,0,0
b8833102-6726-46be-8968-463583dd5999,6969,1000,3,6,20180212111440,0,0
5f7687b0-ef4c-4da8-aaea-fbd5546e9fa1,6969,1000,2,0,20180212111440,0,0
042ae0dd-60a0-410f-8961-17b0ced5df7f,6969,1000,6,4,20180212111440,0,0
ce2e06cf-3542-42a2-bce4-baba016f8498,6969,1000,0,3,20180212111440,0,0
e48925f2-0d9c-4b61-9ae2-1d544f34d8bc,6969,1000,1,0,20180212111440,0,0
12880f0a-f7b7-4752-ace4-9c1d5418ee57,6969,1000,3,2,20180212111440,0,0
dce811c8-f79a-44d7-8b61-9b658182fd88,6969,1000,5,6,20180212111440,0,0
2945d112-8948-4ca0-b84d-829b0f6be39b,6969,1000,6,6,20180212111440,0,0
93e2b4b9-6302-4f7e-beb8-a6160d4eb760,6969,1000,0,1,20180212111440,0,0
ffd21e88-d686-4bdf-a719-f60153ca620b,6969,1000,3,3,20180212111440,0,0
9a66c0f9-bd89-449b-8cae-f68f938e8344,6969,1000,3,5,20180212111440,0,0
c0b3db2f-02ab-4396-b896-4bb9fbab7570,6969,1000,2,6,20180212111440,0,0
cf79bd7f-c2db-46e4-89e3-d7b5e2c53376,6969,1000,2,2,20180212111440,0,0
1f9e313e-b84f-42df-82da-f2df39d0790d,6969,1000,5,4,20180212111440,0,0
73dc3910-98c1-4354-b25a-42ff6f644473,6969,1000,4,3,20180212111440,0,0
c072f25d-9d89-430c-9fa6-58c32cc9f1e8,6969,1000,2,6,20180212111440,0,0
ebb99af2-8c78-4605-8f1e-2283772185af,6969,1000,2,4,20180212111440,0,0
f001777c-4779-40b7-8c58-a3efd6a3d5c2,6969,1000,5,4,20180212111440,0,0
59489864-4484-4e94-b780-934da41fe6f4,6969,1000,2,4,20180212111440,0,0
fc5d72fa-54c0-464b-98d7-c25e83101ee8,6969,1000,2,0,20180212111440,0,0
701ac2db-fa46-439b-b7bb-c43c8e5e82b8,6969,1000,6,5,20180212111440,0,0
2fe99b45-d868-4626-b005-4051e67ed4cc,6969,1000,5,2,20180212111440,0,0
03deff31-f80d-449a-86ff-2f04c8814660,6969,1000,5,3,20180212111440,0,0
4279d8c8-40e8-4a28-803c-1d8785bb94ce,6969,1000,6,6,20180212111440,0,0
8b6ecb27-724b-49cf-932a-3951ba8515aa,6969,1000,0,1,20180212111440,0,0
f7a0e077-f294-408f-b077-73b2eaaf1e69,6969,1000,3,5,20180212111440,0,0
5db390b1-0852-4579-82b7-71bae2cf968e,6969,1000,0,6,20180212111440,0,0
5a2bfade-8fbc-4615-a325-0b0107cb9c40,6969,1000,1,3,20180212111440,0,0
67493233-4be3-42b0-a7eb-379ab6b3f09c,6969,1000,6,4,20180212111440,0,0
ab08db68-bd75-47b2-acaf-bf7bbec8198f,6969,1000,2,2,20180212111440,0,0
b7589365-62a2-47b5-96d3-7117de8e5552,6969,1000,1,1,20180212111440,0,0
d053351d-56a9-4362-af81-df210ae67fc6,6969,1000,2,5,20180212111440,0,0
988ad430-7c71-4527-a9ff-0ea5ecfcd0e6,6969,1000,3,1,20180212111440,0,0
19359d8f-f7dc-4b49-8cd2-adacdeceeebb,6969,1000,2,0,20180212111440,0,0
0ee9c9a2-5df1-4392-8e9b-5a4502a23db7,6969,1000,1,5,20180212111440,0,0
409af3d7-7dd9-43d9-8d18-7a9d5050862f,6969,1000,1,3,20180212111440,0,0
54dd4505-7e7b-4ec4-b937-46c3579f8995,6969,1000,2,5,20180212111440,0,0
38c1d8c6-b22f-4155-a2ea-10df6f7608d1,6969,1000,5,0,20180212111440,0,0
0371d54b-cc11-4686-be84-987d6b653338,6969,1000,3,4,20180212111440,0,0
309216c5-5d15-46e4-a2b6-0e9ff9044944,6969,1000,4,3,20180212111440,0,0
d3e672ad-2b1e-4057-8637-7311a7bc5053,6969,1000,5,4,20180212111440,0,0
02a42b88-e637-491e-a36e-4ec5b7a84957,6969,1000,3,4,20180212111440,0,0
71ace2c1-ca24-4d52-9517-78aaa58b3dd7,6969,1000,6,4,20180212111440,0,0
7130c7e8-30e5-4eb4-a2a8-fd8385176f7d,6969,1000,3,0,20180212111440,0,0
54d5e0ee-a353-4e4e-80b2-544854a179c9,6969,1000,3,4,20180212111440,0,0
3d74c5c7-b20f-4b23-b2f8-8cd092bc9bb0,6969,1000,5,0,20180212111440,0,0
44005db8-000c-4796-9cec-30e85ebbeaa1,6969,1000,0,0,20180212111440,0,0
4f92ce16-310b-4402-9f6a-e62bc7534335,6969,1000,5,5,20180212111440,0,0
2660a77b-68a3-4504-a734-80cfdc6f015d,6969,1000,4,3,20180212111440,0,0
1f86d169-b0ec-4217-86b8-ca47d1a52942,6969,1000,3,1,20180212111440,0,0
082b0cd9-e916-4441-b292-b763b7cc1474,6969,1000,1,2,20180212111440,0,0
966ffa22-6b8f-438c-b63d-fb191a63b922,6969,1000,2,0,20180212111440,0,0
3cd403dd-8c9a-4a81-826f-324294295369,6969,1000,3,1,20180212111440,0,0
1038b2a6-2c7d-4a26-b002-ca54001e88c0,6969,1000,5,5,20180212111440,0,0
98269daf-3954-415a-9c53-7031de101b8d,6969,1000,3,4,20180212111440,0,0
11489bcb-d972-436a-8e30-994b54d47299,6969,1000,4,2,20180212111440,0,0
cda0236c-fa03-47f2-bb4d-9be6bd6a5233,6969,1000,0,3,20180212111440,0,0
a8dc5239-93a4-4904-90f3-ca96a49ca9c9,6969,1000,3,1,20180212111440,0,0
372c76c1-d655-483c-a666-25ede35c5be9,6969,1000,0,6,20180212111440,0,0
7e1c8a21-1fa9-4c3a-a323-d0b2c82418a1,6969,1000,3,4,20180212111440,0,0
f1bcc023-b1fb-4972-a6a2-a080522c0984,6969,1000,2,2,20180212111440,0,0
30d98daa-3238-43b0-b29a-7bb1c95c6711,6969,1000,6,5,20180212111440,0,0
0aae4b14-3ce6-4e22-a1a2-e9e4846e5fc2,6969,1000,3,1,20180212111440,0,0
c3da080d-83b6-47fc-a650-657601f02bfe,6969,1000,3,4,20180212111440,0,0
5dda39da-341d-4413-b5f0-07550f5b8f5e,6969,1000,3,1,20180212111440,0,0
17088f96-8e78-4955-ac87-173a906f89a0,6969,1000,0,5,20180212111440,0,0
fe56bcac-316b-4b81-9b4b-835918aa9297,6969,1000,0,2,20180212111440,0,0
815ca6a0-98b4-495e-827e-fd669618fd31,6969,1000,6,4,20180212111440,0,0
15fc3259-cdee-436a-975c-065a4442c7f5,6969,1000,0,6,20180212111440,0,0
76dcad74-5388-459f-bfb3-5e7b31f957ca,6969,1000,3,2,20180212111440,0,0
11a9c98b-237b-49ff-a873-c4594fe5ffa0,6969,1000,1,3,20180212111440,0,0
8c70ac15-0313-4178-8269-be01facb2dbc,6969,1000,0,3,20180212111440,0,0
f560112a-c81b-41bd-9872-07fbc133eb22,6969,1000,3,2,20180212111440,0,0
25c2e24e-c034-471a-89a7-d85275de158e,6969,1000,6,0,20180212111440,0,0
b8cd43c4-8495-4d9f-8635-931c67a15704,6969,1000,1,1,20180212111440,0,0
7800b9a3-8f40-437c-9fea-ce426e72fe64,6969,1000,0,0,20180212111440,0,0
a6ded52e-a58f-4358-88f9-aa1cda35a707,6969,1000,2,4,20180212111440,0,0
b3449159-1f6f-4b41-a9aa-f56ae6c83618,6969,1000,0,2,20180212111440,0,0
08641799-25f4-48de-9d60-bb1321e3d758,6969,1000,2,3,20180212111440,0,0
4cfe323d-728c-4163-8945-421743fd252e,6969,1000,2,2,20180212111440,0,0
fa5c6a4a-8f07-40b9-8d33-31cd1fd8eb33,6969,1000,5,4,20180212111440,0,0
d43d2302-b461-4075-ab17-59803ac8509d,6969,1000,6,3,20180212111440,0,0
515b8dfd-7b28-4f1d-bcba-4fc625e14767,6969,1000,6,6,20180212111440,0,0
abe4c75b-e199-42f7-bfed-02f75c42c9cd,6969,1000,5,2,20180212111440,0,0
26293627-2b33-409f-bc08-5a67b2c577e5,6969,1000,3,1,20180212111440,0,0
1b488eee-a29a-4d11-9f61-6b1393eb5f19,6969,1000,4,1,20180212111440,0,0
e11f486e-2f0c-4163-b7e9-659565c1d6ae,6969,1000,5,6,20180212111440,0,0
644bf983-fa3e-4200-997c-99386f29f2cd,6969,1000,0,2,20180212111440,0,0
732427ab-9636-4575-a2da-0f556904b938,6969,1000,6,2,20180212111440,0,0
90a48639-63c7-4e2e-87d3-ea5b7e8966b3,6969,1000,3,4,20180212111440,0,0
070b8a82-2ca3-4c88-8e8c-27776b860ea0,6969,1000,4,4,20180212111440,0,0
cbbe3e9c-fd3f-4a6c-b9c2-58f07cdb635b,6969,1000,4,4,20180212111440,0,0
ff29738d-b6bb-4a3b-8c80-d9cccfd0ab21,6969,1000,1,1,20180212111440,0,0
7068350b-3d1d-4784-a7dc-dd74a06241f7,6969,1000,0,4,20180212111440,0,0
e8cd9400-5a82-4b2f-8b3b-2ddbde363b16,6969,1000,1,3,20180212111440,0,0
9bfae97e-8ba8-47eb-ac68-bd31761135a6,6969,1000,5,6,20180212111440,0,0
c9409a73-50fb-47be-88ee-6f38cdbbc559,6969,1000,2,0,20180212111440,0,0
2eabd4d1-4dc9-4aa4-863a-1d3c995f27ac,6969,1000,1,5,20180212111440,0,0
00dd1268-b65a-49a8-bb02-22a205819df4,6969,1000,4,4,20180212111440,0,0
bbc8354d-89c6-42bf-94e2-7d0cd40f4a76,6969,1000,1,3,20180212111440,0,0
7ebc9870-273c-43e1-82e4-ece5ff3635c2,6969,1000,3,4,20180212111440,0,0
51cb0703-3a9b-4aeb-bcd8-8d4b3575be34,6969,1000,1,6,20180212111440,0,0
e9221186-eb38-4e4e-a5ac-9ce33805cd3c,6969,1000,2,1,20180212111440,0,0
2cfcad9d-865c-4546-9643-1d69877d68b0,6969,1000,0,6,20180212111440,0,0
2297c120-239b-483d-a28e-065d548288e0,6969,1000,2,5,20180212111440,0,0
635edeca-1568-4139-b185-c798d721f302,6969,1000,2,1,20180212111440,0,0
40a6acdd-d586-43de-8408-73f7959eda91,6969,1000,5,6,20180212111440,0,0
615e75c1-eb8d-4f2a-b1d2-5f9d616ee286,6969,1000,3,0,20180212111440,0,0
5eb0d95e-e046-4a0d-82f0-96fbd09c92aa,6969,1000,1,3,20180212111440,0,0
